ratings,reviews
5,food is deliciousstaff is polite and professional. eloborate menu nice ambiance service by Rohit.    overall we enjoy our evening love the place. must try.
5,Please expect a waiting time of 30 to 40 mins despite of pre-booking. Food is worth it. 
1,Menu is not organised properly. Different items under different sections too much of confusion. Manager Sushmita and other servers very rude and not ready to adjust as per customers needs. Bad food. Chicken quality not good.Ambience is only good thing.
5,good service by Rajendra Mahavar
4,Gulshan is a very good person.. music is good.. taste fine..
5,A place where you may spend good time with your friends with endless gossips and delicious food (veg). White sauces dishes are worth mentioning. Service is very good and so is the ambience. A sweet thank you to our host Mr. Rohit.
5,Gulsan gave us a really good service
5,Amazing food and ambiance service by mausam ji he is so polite and must recommded this place  enjoy our evening must try this place if you are in jaipur
5,great ambience & awesome food.. kudos to Rohit Deswal for on time services. 
5,"good service and staff, food is amazing"
5,very nice and beautiful ambience and good service provided by Rohit Deshwal. would recommend for beautiful evening 
5," we order broccoli matar ki tikki, blue haven,spicy guava delicious food and staff is polite and attentive must recommend.."
5,Baramasi is a nice place to sit and have a good time. The staff takes your needs seriously and serves as you instruct. Food is nice. 
5,Delicious food...politebstaff and good service..nice ambience..must visit
1,"Booked with Zomato,but probably overbooked..man standing outside totally confused how to manage the waiting crowd.We reached 20minutes before time but was not given seats on time.Very pathetic service to say the least..Order comes without plates being served...Bringing other tables non-veg order to our table... bringing tandoori roti in place of Garlic naan... Totally confused staff ..Good ambience but highly mismanaged...Won't recommend."
5,Great place! Great food! Great hospitality! Just don’t order dimsums🤣🙏🏻
5,Really nice place to be at for a weekend. The staff was particularly polite. Mr Gulshan was cordial and prompt throughout our dine in at this place. Thank you!
5,i love this place.  the ambience was amazing.i tried simple Margherita pizza with baramasi special cocktail jamunita.. 
5,"Amazing food and service, enjoyed a lot!"
5,"Rohit Deshwal Nice Service, Good Communication"
2,rohit the server was very insensitive and uncooperative. he was very partial to the other table. we requested to face the cooler a little bit towards our side but this person in fact faced two coolers fully faced towards this table only. this kind of behaviour is totally unprofessional.though the food is very nice. 
5,Food as well as ambience is great. I am from Mumbai but this as well as other iconic restaurants in Jaipur are far better in taste as well as ambience. Special thanks to MOSAM SHARMA for making our night great. Live music from   AVINASH is icing on the cake. Great experience. Looking forward again to come Jaipur and come back again at Baramasi.
4,We’d come here for dinner not knowing what to expect. This was more than what we asked for and is completely satisfactory! Try the lasoni fish tikka and the chicken spring rolls! Biryani is an easy skip (I’m a Hyderabadi so the standards are set very high) it was too oily and not upto the mark! Everything else was on point.
3,"First of all the place doesn't check booking through Zomato. The person at the reception had no idea about our reservation, we had to wait even after booking a table. However they made arrangements for us in the next 15 min but it was bad to hear that they don't check Zomato to see who has booked. Service: Service was bit slow Food: Food was good but our repeat order was different from the first one. "
5,"I’ve been here a week ago & it’s ambiance,food, lighting & DJ party was awesome 🩷"
5,I love the ambiance with music and staff is professional.. 
5,Really good food and service. Special thanks to Rohit Deshmukh for exceptional service!
5,Rohit Deswal ‘s service was so good .He was very polite and humble and ambience is so amazing I would suggest to go here
5,Excellent food and ambience. Rohit Deshwal served us very well. 
5,Rohit deshwan has provided service in Baramasi. He gave his best efforts while serving his Job.keep going.
5,I went baramasi with my family. I love the place and food Deepak ji made our evening. must recommend. 
5,Mausam Sharma .Ambience is good .Food is good
5,Gulshan ji🎉👍🏽
5,"Really appreciate the staff especially gentleman Gulshan he was so gentle and quick in his service and Mr. Manmohan also very polite. Good place, excellent ambience and food is ultimately delicious."
